"","X","Date","Collector","Lat","Lon","Ocean","Country","Province","Site","Site_code","Depth_m","Rep","Taxa","Bleach_cat","Temp","CRW_DHW","CRW_SST","CRW_SSTANOMALY","HabHet_count_150m","HabHet_mean_150m","HabHet_stdev_150m","HabHet_max_150m","HabHet_range_150m","HabHet_count_1000m","HabHet_mean_1000m","HabHet_stdev_1000m","HabHet_max_1000m","HabHet_range_1000m","Notes","Bleached","Bleached_sev","Bleach_cat_3","Coral_cover","Dead_coral_recent","Dead_coral","Soft_coral","Sponge","Algae","Other","Rubble","Sand","Silt","Rock","TWS"
"4594",4594,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","6",1,"Other",2,28,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",1,0,"Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"4595",4595,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","6",1,"Montipora",1,28,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",0,0,"Not Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"4596",4596,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","6",1,"Montipora",2,28,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",1,0,"Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"4597",4597,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","6",1,"Montipora",1,28,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",0,0,"Not Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"4598",4598,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","6",2,"Acropora",1,28,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",0,0,"Not Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"4599",4599,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","6",2,"Acropora",1,28,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",0,0,"Not Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"4600",4600,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","6",2,"Acropora",1,28,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",0,0,"Not Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"4601",4601,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","6",2,"Pocillopora",2,28,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",1,0,"Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"4602",4602,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","6",2,"Pocillopora",2,28,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",1,0,"Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"4603",4603,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","6",2,"Pocillopora",3,28,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",1,0,"Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"4604",4604,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","6",2,"Porites",2,28,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",1,0,"Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"4605",4605,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","6",2,"Porites",2,28,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",1,0,"Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"4606",4606,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","6",2,"Porites",4,28,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",1,1,"Severely bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"4607",4607,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","6",2,"Porites",1,28,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",0,0,"Not Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"4608",4608,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","6",2,"Porites",1,28,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",0,0,"Not Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"4609",4609,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","6",2,"Porites",1,28,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",0,0,"Not Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"4610",4610,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","6",2,"Porites",1,28,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",0,0,"Not Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"4611",4611,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","6",2,"Porites",1,28,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",0,0,"Not Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"4612",4612,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","6",2,"Porites",1,28,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",0,0,"Not Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"4613",4613,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","6",2,"Porites",1,28,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",0,0,"Not Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"4614",4614,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","6",2,"Porites",2,28,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",1,0,"Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"4615",4615,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","6",2,"Montipora",2,28,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",1,0,"Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"4616",4616,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","6",2,"Montipora",1,28,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",0,0,"Not Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"4617",4617,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","6",2,"Other",2,28,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",1,0,"Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"4618",4618,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","6",2,"Other",3,28,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",1,0,"Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"4619",4619,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","6",2,"Other",1,28,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",0,0,"Not Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"4620",4620,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","6",2,"Other",1,28,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",0,0,"Not Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"4621",4621,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","6",2,"Other",1,28,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",0,0,"Not Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"4622",4622,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","6",2,"Other",2,28,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",1,0,"Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"4623",4623,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","6",2,"Other",1,28,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",0,0,"Not Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"4624",4624,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","6",2,"Other",2,28,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",1,0,"Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"4625",4625,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","6",2,"Other",1,28,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",0,0,"Not Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"4626",4626,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","6",2,"Other",1,28,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",0,0,"Not Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"4627",4627,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","6",2,"Other",1,28,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",0,0,"Not Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"4628",4628,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","6",2,"Other",1,28,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",0,0,"Not Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"4629",4629,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","6",2,"Other",2,28,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",1,0,"Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"4630",4630,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","6",3,"Acropora",1,28,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",0,0,"Not Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"4631",4631,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","6",3,"Acropora",1,28,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",0,0,"Not Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"4632",4632,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","6",3,"Pocillopora",1,28,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",0,0,"Not Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"4633",4633,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","6",3,"Pocillopora",1,28,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",0,0,"Not Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"4634",4634,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","6",3,"Pocillopora",2,28,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",1,0,"Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"4635",4635,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","6",3,"Porites",1,28,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",0,0,"Not Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"4636",4636,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","6",3,"Porites",1,28,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",0,0,"Not Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"4637",4637,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","6",3,"Porites",1,28,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",0,0,"Not Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"4638",4638,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","6",3,"Porites",1,28,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",0,0,"Not Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"4639",4639,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","6",3,"Porites",1,28,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",0,0,"Not Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"4640",4640,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","6",3,"Porites",2,28,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",1,0,"Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"4641",4641,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","6",3,"Porites",2,28,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",1,0,"Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"4642",4642,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","6",3,"Other",2,28,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",1,0,"Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"4643",4643,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","6",3,"Other",1,28,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",0,0,"Not Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"4644",4644,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","6",3,"Other",1,28,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",0,0,"Not Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"4645",4645,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","6",3,"Other",1,28,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",0,0,"Not Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"4646",4646,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","6",3,"Other",2,28,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",1,0,"Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"4647",4647,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","6",3,"Other",3,28,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",1,0,"Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"4648",4648,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","6",3,"Other",2,28,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",1,0,"Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"4649",4649,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","6",3,"Other",1,28,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",0,0,"Not Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"4650",4650,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","6",3,"Other",1,28,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",0,0,"Not Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"4651",4651,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","6",3,"Other",6,28,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",1,1,"Severely bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"4652",4652,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","6",3,"Montipora",2,28,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",1,0,"Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"4653",4653,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","6",3,"Montipora",1,28,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",0,0,"Not Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
"4654",4654,"5-05-20","Chancey MacDonald",-5.65964,122.55763,"Pacific","Indonesia","South East Sulawesi","Piwinipada","SES 19","6",3,"Montipora",1,28,0.76,29.58,0.57,1428,0.32252923,0.133076769,0.494892865,0.493070561,26618,0.301111176,0.139524699,0.596767068,0.594945248,"",0,0,"Not Bleached",10.055,5.505,5.2625,1.6,1.475,0,7.2025,5.0975,37.675,0,26.115,1.04
